cohort,id,ticker,stage,detected_at,detected_at_iso,price,actionable_rank,quality_label,quality_score,ross_score,rv15,change_5s_pct,change_15s_pct,change_30s_pct,timeliness_label,coverage,classification,stored_max_1m_pct,stored_max_5m_pct,stored_max_15m_pct,stored_time_to_peak_seconds,first_ts,last_ts,return_30s_pct,mfe_30s_pct,mae_30s_pct,return_60s_pct,mfe_60s_pct,mae_60s_pct,return_120s_pct,mfe_120s_pct,mae_120s_pct,return_300s_pct,mfe_300s_pct,mae_300s_pct,return_900s_pct,mfe_900s_pct,mae_900s_pct
ACTIONABLE,79521,GFR,AWAKENING,1786992251.0,2026-08-17T18:44:11+00:00,6.33,B,CLEAN,82,0,101.47572815533981,0.23752969121140222,0.23752969121140222,0.23752969121140222,EARLY,FINAL_15M,MIXED,,,,,1786991085.0,1786993440.0,-0.3159557661927437,-0.23696682464454666,-0.23696682464454666,-0.15955766192733423,-0.23696682464454666,-0.3159557661927437,0.15797788309637184,0.15797788309637184,-0.3159557661927437,0.15797788309637184,0.2527646129541816,-0.3159557661927437,0.9478672985781866,0.789889415481837,-0.3159557661927437
ACTIONABLE,78752,NAVI,BREAKOUT,1786992250.0,2026-08-17T18:44:10+00:00,9.065,A,CLEAN,100,100,6.204318936877076,0.22111663902708578,0.22111663902708578,0.15135947322484355,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991040.0,1786993440.0,0.0,0.0,-0.15774958632099878,0.0,0.0,-0.15774958632099878,0.0,0.0,-0.15774958632099878,0.27578599007169746,0.38610038610038533,-0.15774958632099878,0.22062879205737573,0.38610038610038533,-0.15774958632099878
ACTIONABLE,78675,OSRH,STAIRCASE,1786992241.0,2026-08-17T18:44:01+00:00,0.6061,B,CLEAN,100,88,0.024089660221975742,-0.26328780648346983,0.14871116986121535,0.19837989750370877,AT_IGNITION,FINAL_15M,USEFUL,,,,,1786991040.0,1786993440.0,2.689325193862402,3.38228015179014,1.4519056261343088,-0.5609635373700628,3.38228015179014,-1.0064345817521803,1.501402408843422,3.38228015179014,-1.0064345817521803,-2.6563273387229858,3.38228015179014,-2.6563273387229858,8.067975581587206,10.212836165649254,-4.30622009569378
ACTIONABLE,78859,PCT,AWAKENING,1786992241.0,2026-08-17T18:44:01+00:00,7.115,B,CLEAN,100,0,26.24538745387454,0.14074595355382247,0.15907203288427763,0.15625219949604308,EARLY,FINAL_15M,MIXED,,,,,1786991040.0,1786993440.0,0.0,0.21082220660575413,-0.14757554462403455,-0.06605762473648191,0.21082220660575413,-0.14757554462403455,0.0,0.21082220660575413,-0.14757554462403455,-0.14054813773717312,0.21082220660575413,-0.21082220660576523,-0.039353478566417355,0.33450456781447535,-0.28109627547435734
ACTIONABLE,78886,ADT,AWAKENING,1786992241.0,2026-08-17T18:44:01+00:00,7.26,B,CLEAN,100,0,99.86271186440678,0.13793103448276334,0.17523767472023,0.2374772187551777,EARLY,FINAL_15M,MIXED,,,,,1786991040.0,1786993440.0,-0.14049586776859746,0.0,-0.20661157024792765,-0.06887052341597588,0.0,-0.20661157024792765,-0.06887052341597588,0.0,-0.20661157024792765,-0.09090909090908594,0.0,-0.20661157024792765,-0.112947658402196,0.0,-0.20661157024792765
ACTIONABLE,78913,CXM,AWAKENING,1786992241.0,2026-08-17T18:44:01+00:00,6.74,B,CLEAN,100,0,31.981012658227847,0.06978159844401866,0.06978159844401866,0.07275318851984736,EARLY,FINAL_15M,MIXED,,,,,1786991040.0,1786993425.0,0.0,0.0,-0.07418397626112183,0.0,0.0,-0.07418397626112183,-0.048961424332349957,0.07418397626113293,-0.07418397626112183,-0.01186943620178349,0.14836795252224366,-0.07418397626112183,0.07418397626113293,0.14836795252224366,-0.14688427299702767
ACTIONABLE,78719,IOVA,AWAKENING,1786992240.0,2026-08-17T18:44:00+00:00,7.2,B,CLEAN,100,0,13.671991792466656,0.20876826722338038,0.20876826722338038,0.20876826722338038,EARLY,FINAL_15M,FALSE_POSITIVE,,,,,1786991040.0,1786993425.0,-0.2777777777777879,0.0,-0.2777777777777879,-0.5555555555555536,0.0,-0.5555555555555536,-0.9875000000000078,0.0,-1.2361111111111156,-0.9375000000000022,0.0,-1.2499999999999956,-0.9680555555555581,0.0,-1.2499999999999956
ACTIONABLE,78780,LUMN,PRE_IGNITION,1786992240.0,2026-08-17T18:44:00+00:00,6.515,B,CLEAN,100,0,4.358466453674121,0.4626060138781751,0.4626060138781751,0.39758367749489487,EARLY,FINAL_15M,MIXED,,,,,1786991040.0,1786993425.0,-0.4128933231005272,0.3069838833461347,-0.5663852647735834,0.3069838833461347,0.38372985418266836,-0.5663852647735834,0.3023791250959418,0.38372985418266836,-0.5663852647735834,0.25940138142748204,0.46047582501917983,-0.5663852647735834,0.23023791250960102,0.46047582501917983,-0.5663852647735834
ACTIONABLE,78660,LUMN,BREAKOUT,1786992239.0,2026-08-17T18:43:59+00:00,6.505,A,CLEAN,100,88,30.484038861901457,0.3687645615713331,0.30840400925211675,0.30840400925211675,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991025.0,1786993425.0,-0.259800153727896,0.3074558032282848,-0.4135280553420384,0.4611837048424272,0.4611837048424272,-0.4135280553420384,0.45657186779399783,0.5380476556495095,-0.4135280553420384,0.4135280553420495,0.6149116064565696,-0.4135280553420384,0.3843197540353671,0.6149116064565696,-0.4135280553420384
ACTIONABLE,78649,THRY,HALT_PRESSURE,1786992237.0,2026-08-17T18:43:57+00:00,1.91,A,CLEAN,100,88,582.11,2.1390374331550666,2.1390374331550666,2.1390374331550666,LATE,FINAL_15M,MIXED,,,,,1786991055.0,1786993425.0,0.2617801047120505,,,-0.5863874345549691,0.2617801047120505,0.2617801047120505,0.21465968586387163,0.2617801047120505,-0.5863874345549691,0.2617801047120505,0.2617801047120505,-0.5863874345549691,0.5026178010471227,0.5235602094240788,-0.5863874345549691
ACTIONABLE,78641,SMR,EARLY,1786992235.0,2026-08-17T18:43:55+00:00,9.2392,A,CLEAN,100,75,8.998487712665407,0.2626153011394461,0.15935823079840095,0.15392953929540543,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991025.0,1786993425.0,-0.1428695125119006,-0.0075764135422984324,-0.31604467919299495,-0.15477530522123306,-0.0075764135422984324,-0.31604467919299495,-0.207810200017311,-0.0075764135422984324,-0.31604467919299495,-0.15369296042948566,-0.0075764135422984324,-0.31604467919299495,-0.3247034375270741,-0.0075764135422984324,-0.857217075071437
ACTIONABLE,78644,NRDS,EARLY,1786992235.0,2026-08-17T18:43:55+00:00,9.58,A,CLEAN,100,75,47.44,0.028191661533005785,0.02610284521011863,0.0,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991025.0,1786993425.0,0.0,0.10438413361169019,0.011482254697270378,-0.03653444676410267,0.10438413361169019,0.0,0.052192066805845094,0.10438413361169019,-0.03653444676410267,0.1701461377870528,0.20876826722338038,-0.03653444676410267,0.20146137787055984,0.20876826722338038,-0.03653444676410267
ACTIONABLE,78636,EVTL,BREAKOUT,1786992234.0,2026-08-17T18:43:54+00:00,0.8022,A,CLEAN,100,88,3.8147138964577656,0.5389146509587661,0.48853814355505065,0.6650771740494443,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991040.0,1786993425.0,-0.5360259286960822,-0.5360259286960822,-0.5360259286960822,-0.5360259286960822,-0.5360259286960822,-0.5360259286960822,-0.4861630516080795,-0.4113687359760587,-0.5360259286960822,-0.43630017452007674,-0.12465719272002351,-0.5360259286960822,0.09972575417602769,0.5484916479680857,-0.5360259286960822
ACTIONABLE,78626,INDI,EARLY,1786992232.0,2026-08-17T18:43:52+00:00,4.795,A,CLEAN,100,75,12.89423076923077,0.3138075313807498,0.2089864158829613,0.42726092238092317,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991025.0,1786993425.0,0.0,0.07716371220021223,-0.3190823774765317,0.0,0.10427528675702735,-0.40667361835244886,0.043795620437969696,0.10427528675702735,-0.40667361835244886,-0.10427528675703845,0.2085505735140769,-0.40667361835244886,1.0427528675703845,1.147028154327412,-0.40667361835244886
ACTIONABLE,78622,TRUG,HALT_PRESSURE,1786992230.0,2026-08-17T18:43:50+00:00,1.665,A,CLEAN,100,100,13.952588895820337,1.6049307377799416,1.6049307377799416,1.5243902439024515,AT_IGNITION,FINAL_15M,FALSE_POSITIVE,,,,,1786991025.0,1786993425.0,-0.6006006006005982,-0.30030030030030463,-2.1021021021021102,0.0,0.30030030030030463,-2.1021021021021102,-1.8018018018018056,0.30030030030030463,-2.1021021021021102,-1.501501501501512,0.30030030030030463,-2.7027027027026973,-6.3063063063063085,0.30030030030030463,-6.3063063063063085
ACTIONABLE,78619,KLXE,BREAKOUT,1786992229.0,2026-08-17T18:43:49+00:00,1.605,A,CLEAN,100,100,11.848314606741573,0.6269592476489061,0.6269592476489061,0.6269592476489061,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786991040.0,1786993335.0,0.31152647975078995,0.31152647975078995,-0.3302180685358258,0.31152647975078995,0.31152647975078995,-0.3302180685358258,-0.28660436137071255,0.31152647975078995,-0.3302180685358258,0.0,0.31152647975078995,-0.3302180685358258,,0.31152647975078995,-0.9345794392523255
ACTIONABLE,78613,ENHA,BREAKOUT,1786992227.0,2026-08-17T18:43:47+00:00,1.665,A,CLEAN,100,88,0.003968253968253968,0.6042296072507503,0.6042296072507503,0.6042296072507503,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991025.0,1786993410.0,-0.30030030030030463,-0.30030030030030463,-0.9009009009009028,-0.6006006006005982,-0.30030030030030463,-0.9009009009009028,-0.6006006006005982,-0.30030030030030463,-0.9009009009009028,-0.6006006006005982,-0.30030030030030463,-0.9009009009009028,1.4954954954954802,2.102102102102088,-0.9009009009009028
ACTIONABLE,78598,ARRY,EARLY,1786992223.0,2026-08-17T18:43:43+00:00,4.905,A,CLEAN,100,75,27.75763962065332,0.0,0.20429009193054792,0.20429009193054792,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991025.0,1786993410.0,-0.1365953109072504,0.0,-0.13863404689092862,-0.10397553516821034,0.0,-0.13863404689092862,-0.09989806320082062,0.09989806320080952,-0.13863404689092862,0.10193679918450993,0.3058103975535076,-0.13863404689092862,0.05504587155962248,0.3058103975535076,-0.13863404689092862
ACTIONABLE,78594,ADAG,BREAKOUT,1786992221.0,2026-08-17T18:43:41+00:00,3.97,B,CLEAN,100,88,0.5233333333333333,0.3488195743390099,0.2525252525252597,0.3412106659926639,PRE_IGNITION,FINAL_15M,FALSE_POSITIVE,,,,,1786991025.0,1786993395.0,-0.25188916876575096,-0.25188916876575096,-0.25188916876575096,-0.7556675062972307,-0.25188916876575096,-0.7556675062972307,-0.37783375314861534,-0.12594458438287548,-0.7556675062972307,-0.6297229219143663,-0.12594458438287548,-1.0075566750629705,-1.6372795969773368,-0.12594458438287548,-1.8891687657430767
ACTIONABLE,78588,ASPI,EARLY,1786992219.0,2026-08-17T18:43:39+00:00,4.015,A,CLEAN,100,75,8.056444026340545,0.0,0.19464963066480045,0.0,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991010.0,1786993410.0,-0.24906600249064992,-0.12453300124533051,-0.37359900373598043,-0.21668742216686132,-0.12453300124533051,-0.37359900373598043,-0.14445828144458162,0.12453300124533051,-0.37359900373598043,0.0,0.24906600249068322,-0.37359900373598043,0.0,0.24906600249068322,-0.37359900373598043
ACTIONABLE,78561,AKBA,BREAKOUT,1786992211.0,2026-08-17T18:43:31+00:00,0.8373,A,CLEAN,82,88,67.91896869244935,0.2634415040114968,0.2634415040114968,0.2634415040114968,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991010.0,1786993410.0,0.023886301206266225,0.023886301206266225,0.023886301206266225,0.1074883554281536,0.15526095784066385,0.023886301206266225,0.07165890361877647,0.17914725904693007,0.023886301206266225,0.07165890361877647,0.1910904096500632,-0.04777260241252135,0.17914725904693007,0.2149767108563072,-0.04777260241252135
ACTIONABLE,78557,CCC,EARLY,1786992209.0,2026-08-17T18:43:29+00:00,6.7582,A,CLEAN,100,75,8.3,0.12148148148147797,-0.004438854775457024,-0.02662721893490483,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786991010.0,1786993395.0,-0.07842324879405727,0.03403273060873513,-0.12133408303987014,-0.04734988606434065,0.03403273060873513,-0.12133408303987014,0.02663431091118884,0.03403273060873513,-0.12133408303987014,0.007398419697546288,0.17460270486222562,-0.12133408303987014,0.24858690183777732,0.4705394927643436,-0.12133408303987014
ACTIONABLE,78558,ENVX,BREAKOUT,1786992209.0,2026-08-17T18:43:29+00:00,3.6085,A,CLEAN,100,88,5.424206537186167,0.0970873786407811,0.2361111111111036,0.3755215577190496,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786990995.0,1786993395.0,-0.09699321047526022,0.041568518775125796,-0.31314950810585884,-0.09699321047526022,0.041568518775125796,-0.31314950810585884,-0.09699321047526022,0.041568518775125796,-0.3242344464458813,0.3076070389358643,0.3186919772758756,-0.3242344464458813,0.17458777885548393,0.5958154357766476,-0.3242344464458813
ACTIONABLE,78546,OI,BREAKOUT,1786992208.0,2026-08-17T18:43:28+00:00,6.655,A,CLEAN,100,88,31.093655589123866,0.2832946565805905,0.22590361445784524,0.30143180105501877,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786990995.0,1786993395.0,0.15026296018030294,0.07513148009015147,-0.24943651389932597,0.15026296018030294,0.22539444027047661,-0.24943651389932597,0.19684447783621106,0.22539444027047661,-0.24943651389932597,0.22539444027047661,0.22539444027047661,-0.24943651389932597,0.0,0.22539444027047661,-0.24943651389932597
ACTIONABLE,78515,OIS,BREAKOUT,1786992200.0,2026-08-17T18:43:20+00:00,9.23,A,CLEAN,100,100,34.08796296296296,0.27159152634437245,0.27159152634437245,0.36645172515032964,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786990995.0,1786993395.0,-0.16251354279523955,-0.05417118093175022,-0.25677139761646206,-0.25027085590467735,-0.05417118093175022,-0.25677139761646206,-0.16251354279523955,-0.05417118093175022,-0.25677139761646206,-0.21776814734562056,-0.05417118093175022,-0.2708559046587289,-0.16251354279523955,-0.05417118093175022,-0.3250270855904791
ACTIONABLE,78450,ZENA,EARLY,1786992181.0,2026-08-17T18:43:01+00:00,2.015,A,CLEAN,100,75,16.02,0.0,0.0,0.4987531172069959,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786990980.0,1786993350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2481389578163684,0.0,0.4962779156327368,0.7444168734491052,-0.024813895781650164,0.992555831265518,1.2406947890818865,-0.024813895781650164
